Finished creating model data!
Performing optimization, start time:  20:15:35 
Optimizing with theta = -1 
Optimizing with theta = -0.9 
Optimizing with theta = -0.8 
Optimizing with theta = -0.7 
Optimizing with theta = -0.6 
Optimizing with theta = -0.5 
Optimizing with theta = -0.4 
Optimizing with theta = -0.3 
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 280   5445.396319   77.171920                 Continuing     0.025480       19         Intersect TR bound
 330   5444.668794  166.293631   Continuing - TR contract     0.000575        3         Negative curvature
 330   5444.208659  374.628090   Continuing - TR contract     0.372340       47         Intersect TR bound
 300   5446.012701  157.283104     Continuing - TR expand     0.022958       14         Intersect TR bound
 320   5443.891709   65.726057   Continuing - TR contract     0.016344       27         Intersect TR bound
 300   5445.925302  825.939155   Continuing - TR contract     0.011479       12         Intersect TR bound
 300   5446.212849  136.513430   Continuing - TR contract     0.011479       26         Intersect TR bound
 340   5445.352320   17.533513     Continuing - TR expand     0.008727       14         Intersect TR bound
 340   5444.207631   40.381036                 Continuing     0.000727       13         Intersect TR bound
 340   5444.645361 1039.237248   Continuing - TR contract     0.017453       17         Intersect TR bound
 310   5445.899305   44.073281   Continuing - TR contract     0.000807       12         Negative curvature
 310   5445.764814   19.488373   Continuing - TR contract     0.009685       17         Intersect TR bound
 290   5445.126329   56.789174   Continuing - TR contract     0.021499       31         Intersect TR bound
 330   5443.869554   33.827551   Continuing - TR contract     0.082742       38         Intersect TR bound
 310   5446.201577   48.867352   Continuing - TR contract     0.000807       14         Intersect TR bound
 320   5445.891399  426.717599   Continuing - TR contract     0.000170        8         Negative curvature
 350   5445.222397 2025.231142   Continuing - TR contract     0.011045       25         Intersect TR bound
 350   5444.595821   34.568423   Continuing - TR contract     0.088358       24         Intersect TR bound
 350   5444.190044   27.318318                 Continuing     0.022090       23         Intersect TR bound
 340   5443.864318   17.554586   Continuing - TR contract     0.005818        6         Negative curvature
 320   5445.667367  760.470791     Continuing - TR expand     0.049032       16         Intersect TR bound
 300   5445.005906  334.019629     Continuing - TR expand     0.108838       28         Intersect TR bound
 320   5446.192472  449.888768   Continuing - TR contract     0.002043       16         Intersect TR bound
 360   5445.200777   57.799737   Continuing - TR contract     0.004660        4         Negative curvature
 350   5443.864227  111.613866     Continuing - TR expand     0.000205        7         Intersect TR bound
 330   5445.888182   16.221150   Continuing - TR contract     0.000862        6         Negative curvature
 360   5444.182237   37.175192   Continuing - TR contract     0.009319        6         Negative curvature
 360   5444.565327   31.144208     Continuing - TR expand     0.223656       30         Intersect TR bound
 330   5445.558356   26.244196     Continuing - TR expand     0.062057       24         Intersect TR bound
 370   5445.200693    1.686892     Continuing - TR expand     0.000055        6         Intersect TR bound
 370   5444.182018   72.372158     Continuing - TR expand     0.000109        7         Intersect TR bound
 330   5446.169597   68.575991     Continuing - TR expand     0.093085       16         Intersect TR bound
 360   5443.863415   24.502451     Continuing - TR expand     0.009319       16         Intersect TR bound
 370   5444.508178   35.036912   Continuing - TR contract     0.015726       30         Intersect TR bound
 340   5445.850090 1507.933680   Continuing - TR contract     0.078541       31         Intersect TR bound
 310   5444.817597   97.380829   Continuing - TR contract     0.045916       56         Intersect TR bound
 340   5445.475764   52.551993   Continuing - TR contract     0.008727       30         Intersect TR bound
 380   5445.193964   28.421099   Continuing - TR contract     0.002488       16         Negative curvature
 340   5446.121133   35.651975   Continuing - TR contract     0.001091       11         Intersect TR bound
 380   5444.177072   76.106920     Continuing - TR expand     0.059709       16         Intersect TR bound
 370   5443.843875   16.051651   Continuing - TR contract     0.047178       30         Intersect TR bound
 350   5445.837615   57.897067   Continuing - TR contract     0.005522        6         Negative curvature
 320   5444.802021   86.678995   Continuing - TR contract     0.003228       16         Negative curvature
 380   5444.476278   47.890045   Continuing - TR contract     0.238836       56         Intersect TR bound
 350   5445.394147   32.208043   Continuing - TR contract     0.044179       53         Intersect TR bound
 360   5445.836820    3.153397     Continuing - TR expand     0.001165       13         Intersect TR bound
 390   5445.188099   32.407197     Continuing - TR expand     0.037785       16         Intersect TR bound
 390   5444.158292   88.082709     Continuing - TR expand     0.050380       24         Intersect TR bound
 350   5446.087738  127.337853     Continuing - TR expand     0.198806       24         Intersect TR bound
 380   5443.815868  127.883203     Continuing - TR expand     0.238836       37         Intersect TR bound
 330   5444.794188   16.750393   Continuing - TR contract     0.024516        6         Negative curvature
 390   5444.457367   30.009201                 Continuing     0.016793       25         Intersect TR bound
 360   5445.383913   25.773394   Continuing - TR contract     0.003106        5         Negative curvature
 370   5445.835695   26.184186     Continuing - TR expand     0.002949       13         Intersect TR bound
 340   5444.794117    3.469337                 Continuing     0.000048        4         Intersect TR bound
 400   5445.144997    7.610814     Continuing - TR expand     0.015940       12         Intersect TR bound
 400   5444.132799   55.880726                 Continuing     0.042508       37         Intersect TR bound
 390   5443.806566   19.620356                 Continuing     0.016793       30         Intersect TR bound
 370   5445.383515   42.189557     Continuing - TR expand     0.001310        7         Intersect TR bound
 360   5445.930074   56.144525   Continuing - TR contract     0.006989        9         Intersect TR bound
 400   5444.418913   21.306304   Continuing - TR contract     0.042508       34         Intersect TR bound
 380   5445.831134   40.390503     Continuing - TR expand     0.022391       16         Intersect TR bound
 350   5444.793637   15.906017     Continuing - TR expand     0.004363       16         Intersect TR bound
 410   5445.115091   27.667796   Continuing - TR contract     0.006725       29         Intersect TR bound
 410   5444.089348   15.978305   Continuing - TR contract     0.107598       44         Intersect TR bound
 370   5445.912365   29.862134                 Continuing     0.000983       12         Intersect TR bound
 400   5443.767085    2.424081   Continuing - TR contract     0.042508       37         Intersect TR bound
 380   5445.371660   87.841909     Continuing - TR expand     0.039806       31         Intersect TR bound
